Function,TxHash,TimeStamp,gasUsed
getAllocation,0xb51c5f822d9ba75ba298fc5fe7218281c16ea6a475ca6fa41f93ced57bed1644,1553623256,217803
getAllocation,0xa599b2a02dd4b995d2a04ed0a105feb9b9ac220257838d4fcf26ae044f99b4db,1553623257,216221
getAllocation,0xdf1f89d59350902f1f81953cc465d82050cfb4a614a0fe1f7b4946e781923104,1553623257,217803
getAllocation,0xc5d4d0117e84e9434b7375518147fe51144505871a66ef74bf35094107dad1d3,1553623258,217909
getAllocation,0x5469ecdfa61d37e6d6a2ea48be731347a1405af989b2677c8d6f3566dae7d674,1553623259,219491
getAllocation,0xde3fdc60f56a1c564a7b1736aea58ba89d45c85e545cd93cd5fe5a3e95c6feb7,1553623259,216221
getAllocation,0x040b366c413214d3c60620505e5a8d9d6fbd060b65a9ca4cbd1028d3f31d5bf3,1553623260,217803
getAllocation,0xe8e13721ebfeff6cdeb8f771c64ed154dfa3ca1d7326367c932f232dbbf984d3,1553623260,217909
getAllocation,0xdccd21ba537a2931051934d682c962287cc6a2edbdb90766e8be991467941f52,1553623261,219491
getAllocation,0x2e15f6ab56c6d31c8934e199cfbf90c77950ac26bce914aea588a8d7c3fffbff,1553623261,217909
getAllocation,0xb1e61f3ba52221f56ca3478a3d7586b1d3149d126d5be9e315e9d81d31bdb7d9,1553623262,219491
getAllocation,0xff39921c569564a488b30070109b0783d105a69a6e6f64b1a5c14595afe9cdfe,1553623262,219597
getAllocation,0x04ac6edc4b50e9e9ef5ac62674e35ff8587b29e0defa24ab30498e68f6aefd52,1553623263,221179
getAllocation,0x14c0a8a59f658983cbcaab2ed73d8065cd394a7881c4f7ce1f03ad5c12b22e5a,1553623263,216161
getAllocation,0x285962f6575f6a6fcd30d60c92681c513ef434f055a9af518afcceefb6670845,1553623264,217743
getAllocation,0x41ad94d62108b049a2a10bbb76109a31d0d35ef3650079a2b85e01a4d30e6a32,1553623264,217849
getAllocation,0xb0a62cef6884b6d53f16b78f4b47bce9fafdffd2c0ba8e4496f224ab026f97a9,1553623265,219431
getAllocation,0xcf520cd82f7d4e394bfbdd87004f310cf55f0110e8bdd45752a820010fe09c09,1553623265,217849
getAllocation,0xa4892565f1a4d8484de32f9bdfb499142f0df74c3552895ff68b714b000430e3,1553623266,219431
getAllocation,0xc4ec17b012cf44b2a00a788f8d5e3b5af31e075e58f8c09c572b1b6ab8abf1ce,1553623266,219537
getAllocation,0x670d5ab0bcb9abd954a46ea1b4c5bce77e6836302c690f1d40c349bc460b8b62,1553623267,221119
getAllocation,0x0a2cde714d0db50616c905524858117eca25da85460b7a4f2d79f834bc2a0743,1553623267,217849
getAllocation,0xaf95f468a6ad6d3dd1e93c4386e9d3a5ae6e047bac3136630a76f820aa2ba9a4,1553623268,219431
getAllocation,0xff701b3da81f7bb5829cfd1ce5514560f54df388dc3f4d39b09941773ebdb1ed,1553623269,219537
getAllocation,0x5e121f610e3274d7707af05cb9cb0fe87858ccf5092a58c61a320377e84679e5,1553623269,221119
getAllocation,0x30a11dc2fe851961d75f366007a1ea0758790e4a3ebe02fa00c73cc990dc2692,1553623270,219537
getAllocation,0xa1fcc82484a6fea74a15359b9426a64b402c5608baaaa8a7a295dd75822c90d2,1553623270,221119
getAllocation,0x208605f93918072451cb6cb9ba981c9b6de06f8be5c9167fe2c492d5b9f6e540,1553623270,221225
getAllocation,0x5fc0b845982a4459c15aa50cc5c46b2f8c52d0294caef3ed3a6ecb11d8218d3d,1553623271,222807
getAllocation,0x974b2fd90c3c6fb3fa8ec6a230fff0843b1277791f49064920bcf781cac04462,1553623271,214533
getAllocation,0x3a51918d0fc007a96ce8427abb5d1c101dc015684618bcd42cc5ab1ef1580ccd,1553623272,216115
getAllocation,0x64fa8d56c765c46faef7e756cc86c985db8b31f3abc662c1790a55fa8bf341ff,1553623272,216221
getAllocation,0x6ca1a9270165ba6c314641d1974775bad68895715beaf762fe8f7d2a5121060d,1553623273,217803
getAllocation,0x565134fe8780e37c45705e397cf5161975f52a74706f81a2199dcb59ebcfa661,1553623273,216221
getAllocation,0x757dd99ad5ba03a575d54b7120bfa0e9cad14206d848a251faaddce1d02e3b6c,1553623274,217803
getAllocation,0xb685ef07fe6a582e9e1ef20c4f4ab5b9eefaa40ebea6928cbede1015b9749d98,1553623274,217909
getAllocation,0x0b0ddb05ea594f9d24c3f12df79ce0c95a91020512ed51ab2966deeb79194c00,1553623275,219491
getAllocation,0xe833e79268271aa5cea82d37fb1d98b2fa58cb6de87875ad6619acc88293f199,1553623275,216221
getAllocation,0xc45bb9f762a4c8c0615f71a9d1180e79162da67fea104997d4356850adc3fad2,1553623275,217803
getAllocation,0x7943ee4228fc8106ffabced38e7cf64afca6d9d92bbc315dcb6b796cd3af8e38,1553623276,217909
getAllocation,0xd0e67ab800152eb85a9c32cb44df6328d122cc8eb343b63983f6ac319a3d0aa8,1553623276,219491
getAllocation,0x4276c25bd5a48552bd304cc64446b49adfffa740be031434f317fbdc1bc2b494,1553623277,217909
getAllocation,0xc82ade0777a5164aa21270f6a8e9fe787eb0af4daab374880af81ff89ada1d4d,1553623277,219491
getAllocation,0x22b6d8d06e8c4d8925c2cf87cc70f1684f6fe0bdf92b066538ff26b23a755c02,1553623278,219597
getAllocation,0x9011d0f5c8123bf5ea991d762cc90cd34bfb185ccfcd4fe87b4940a283735d80,1553623278,221179
getAllocation,0xb1fafaa6ca0d02652347fe233a1a8a825db9c41c59c2a1e1419ab1012b974d2f,1553623279,216161
getAllocation,0xeb687ea50a75770574827e928a8964d7c3ac2b25b847f180c9524c3c92f841e7,1553623279,217743
getAllocation,0x1505df8b3ca34938a9275a4bbd40f9fd420c2edc36e8ec5d1765d907cd5edd57,1553623279,217849
getAllocation,0x29c3d85d502517bc6be94dd1deb3b0f52b12ba9028035f9006da4e1e5c4c2817,1553623280,219431
getAllocation,0x8a006c4b6bffe06c77a957bdfc2457e8dbba7b280d41d45a77b8230934aa899d,1553623280,217849
getAllocation,0x0ead2861514166a944386060ad41e6d0ff88334a9704441f90867a78509f07f4,1553623281,219431
getAllocation,0xc4e87e95dc680fc13619527e3f7c39c9879318228a268ccdf0c86ed8edba4c89,1553623281,219537
getAllocation,0xbe9ff230da1134938a92ddc28979a823479b81595db42a3666e906ee41b8d4cd,1553623282,221119
getAllocation,0x7c103b0be74328fbe23b57c0e2e8d09eeafeb37c3e27c185df0401c2909398fe,1553623282,217849
getAllocation,0xfb77d9b5940b79f0c51facae35db2c32f8edc7a688b42c61fdade7304236baaa,1553623283,219431
getAllocation,0x338621a6f22de87b092ff400934fef157bcbbad8030150b2af81911454cb8249,1553623283,219537
getAllocation,0xe6772b3ba5b97eb10e4157ba0af89efb91c85d5fdab548ac8ea365c1d34673a6,1553623283,221119
getSequentialAllocation,0x30562cede85a885402c4a62acbeffc81e2aded6d387ba8939b77207e98145147,1553623311,244301
getAllocation,0x59076d41a3915566048f2b573facc42b2bd18cc3455114af6ffe8803269c5b63,1553623318,219537
getAllocation,0x5bf15db0bd5c74340db7367347338dcf7a68fdb059ed7d985d51c10c945dda0f,1553623318,221119
getAllocation,0xe599e6ac6f4e1ee0755b52c12362d0deccc5b389b40761869b6943db1b342617,1553623318,221225
getAllocation,0xc074c94509830658ab811a62b4a2dc0bb0592cbe7b93a2ac74958ae46dce6fe3,1553623319,222807
getAllocation,0x9f31e2d41846a9ce2794310c8b43d7afa2022a1d9e899b0cc2a2ebe328764db2,1553623319,216261
getAllocation,0xd92f8801012751058652ca3c3161a78d7977cc51c5618f0339f04bf9c6917662,1553623320,217843
getAllocation,0x83b3c71af8c6af9c4f36645cac0664908c09c85c9badbb8deef1ac94ff8573c5,1553623320,217949
getAllocation,0x791111017d68b621135d807acbb844e6bf71556364e3c2ac33da31bc3769be7b,1553623321,219531
getAllocation,0xb370aa971d2b1812e33a643238f4c62b55e79f74c300caa8c9df5e08dbbeed02,1553623321,217949
getAllocation,0x765f6c04108c517dbe6f06bd1a12b11b8090a2d8d6b2ba4e17aaf0d55923cd28,1553623321,219531
getAllocation,0x391d050e3257bd6328cc3740ec359939eecf30d08418ccc748cd2e755d484066,1553623322,219637
getAllocation,0x4dd790bdec23c936d502592ffb36ee0172452640509426174f19d2da59eaec52,1553623322,221219
getAllocation,0x83ff2ffdc280f90c983fd25009ae0e9305051bf8287be705ce4934dc98878e14,1553623323,217949
getAllocation,0x4661a92b80896ebd9fab88503868b001fbe3fc7aec80de651398402fc27057dc,1553623323,219531
getAllocation,0x130bb7e4d0c8dadb15a794daaba33c98667958028840b9990071f35cd0ff4f5b,1553623324,219637
getAllocation,0x1930a046624b9669489ac3a2382d6b6a9e0219286dffdfa25350b383ec9ceed1,1553623324,221219
getAllocation,0xbb8141886449ae6b1fafc7a27cf8f2cc440b699fecefc99e94249426cf72191f,1553623325,219637
getAllocation,0xaab4d6155131b83534bfd483d67ed83ebd9f20a636a43ab618d272f4088546fc,1553623325,221219
getAllocation,0xc570be2a6c70c1b97378c9e3a2a9189703d28b857b096b4894edc55a0ceeb27c,1553623326,221325
getAllocation,0x0a03c5b9df227eb3934933b658a483b71d497b3f0d02d2ce94ad179b69759bbd,1553623326,222907
getAllocation,0x66bd3eda55a812c70548c74a19bf3f34ee686c10bd71b2abb62e05e675505e12,1553623326,217889
getAllocation,0xe5e6edae3b52d7a8c5f6c09ebdd211d36cdbf85151d3474ce90e92ac1f20d53a,1553623327,219471
getAllocation,0x3e71b1fa3c03e9d5b71bee4b579e46f8f8a606b96052e3822bfe0eeedf8ab196,1553623327,219577
getAllocation,0xd7e52eb2cfdc4e57440ad398f5f37b1c19ca7a8efca06fcc45d400f8ac8c1639,1553623328,221159
getAllocation,0xadbfcd2ccb2246d1bd4c48ad7ed0a59eba5c7fe32bbbece35952d73a957c11eb,1553623328,219577
getAllocation,0x432e447ac155349d154f4f992e44c4c42f18acc0cc570e825d9c6374024039a6,1553623328,221159
getAllocation,0x86575bfb6c7a402a9f9ddd19f5de0be81b18c466a9b0cc41d6860f85e8323178,1553623329,221265
getAllocation,0x1078a1171070eae55f4fe807797f3f095ec8e5c7a271e433cfd25735d07d1faa,1553623329,222847
getAllocation,0x67488b281c22869c8040e149490f0b7b3f88bcc34b8813c37d1d3c635d3673d6,1553623330,219577
getAllocation,0xddf29f324086d387a645c24ed6d62e7c164cfb2c961387f839a97a13f4bef2ce,1553623330,221159
getAllocation,0xcd184a54bc9bc33a8aaa4a3e2b74c52c2923c393fe264ac95e2f7a8e9244b96a,1553623331,221265
getAllocation,0x2770feb473a3103a29ec030b68175b20ebb47e0a0ac95670b5feb67c9e1b90eb,1553623331,222847
getAllocation,0xf5a875dd97b5aa8ec57745e3a50f58050a99ac7b50c8514de3cff853d5fc5e93,1553623332,221265
getAllocation,0x4726645c8036e7f80ffd8f01cb0930496a63caf5ded3766807311227adec6055,1553623332,222847
getAllocation,0x305f9be076957c047aa38768c50117b7601a7c74eb775a2e308d60bfd4004615,1553623332,222953
getAllocation,0xeea6722fe70e359aed33c4998d0c2dfe5550d1c93969bd0c91ad5679250fb0d1,1553623333,224535
getAllocation,0x3ef9b6a4ac8cbf1877bc3ef09b9f9373aa6503b319443126e3a10fb2b5d1bd01,1553623333,211177
getAllocation,0xce81c68b67a06e87cec4e21b28867a6d81e3790d625f57df0605509eed3c90c5,1553623334,212759
getAllocation,0xbfc05273f3b9f6dce8e2a04724504b92e5248bb22b4f13cb88eef87f40654f3b,1553623334,212865
getAllocation,0x075930c496f1892bcd850ea5b9f2f4bd9e7759bb2120d646fe57ead1dbbde4a5,1553623335,214447
getAllocation,0x9ca13160d48a1d8427a8c351ef58ce1b94175a8f8a0506dac279a842bd0f68c5,1553623335,212865
getAllocation,0x7d60feebf7d09dc7479efd6c93cedac2052d89a929a0d9b435443c169181dc9f,1553623335,214447
getAllocation,0x0b6e65c7e9432e89efca27dc572c6a84457e851c4ef5d199c32e6941546bbc5d,1553623336,214553
getAllocation,0xdeeffb2bef11c8b43a079471c6bbb265fd0de68dfe6ba2da0a9687f483028cac,1553623336,216135
getAllocation,0xf44facd909e07817d6d3f3f3291a879f128f808790834dc9528a26b845eb0c76,1553623337,212865
getAllocation,0x2002c66d533874f6b431f3882b32118e58b905a3edef0781325a89f2659e490c,1553623337,214447
getAllocation,0xd2ab96246c28915420e2ff2ea27d80db9d6213b8cc12c55d24eda5be09615d81,1553623337,214553
getAllocation,0x11a9158a5516c7f4258b3779f0627b28ee16997e3287cebabc9ed43bc6cba13b,1553623338,216135
getAllocation,0xc6af6ef20300e9d670ef98bdb44f72704439140ea42e1f9b683bdafcf24aaa26,1553623338,214553
getAllocation,0x63337a384511a9bd52eb7b782e0eb8342c9e94e2124088e60373f6eb17497324,1553623339,216135
getAllocation,0x77691de3192b5246fcda8339696faf88bc420d4a9a81906d1a580c42cabf4f2e,1553623339,216241
getAllocation,0xc89256706ac1e15e6a10e091d4f4dfbf6232dfe6b627a3fe40b87e871b025499,1553623340,217823
getAllocation,0xbc36ca0aaa65929454c0158501cd06de14b21515ed0ee8d61fa6cc869ea85bc9,1553623340,212805
getAllocation,0xf631e45ce5160d151c80905093539227cea8a2df5fab311843c0bcc61f190aab,1553623341,214387
getAllocation,0x7e80c838e6b892fb313d5dd00754e369cbee5625a2ae17ea5c92c48b95bc3869,1553623341,214493
getAllocation,0xe1ce561d7a4561ef7fbce1885fca540cba91a3c6a20856bb5f08fa4f38b5bdeb,1553623342,216075
getAllocation,0x295c712dfd8dd98676a5cbb491a71b4a4cec0b3837fdd06152c3631dfe5ba1df,1553623343,214493
getAllocation,0x6bea70caffa5cd7214517b49d078c578cc0b15ca1789f370bb3ea362aa59a442,1553623343,216075
getAllocation,0x179e609c0e0530dd77a8ed0ddb6a7ac027ef24ea33a600443be33fd8fa2f253d,1553623344,216181
getAllocation,0x35066d2d66ce1a7e623e20d1026e18c884ef3585467c773c7c363148c986ec03,1553623344,217763
getAllocation,0x384f46e0b35de72365809aaa18c17d33d6ac86215460c883e8717c4a95e04b95,1553623345,214493
getAllocation,0xb80b8a819e1f7a7c88c2a6d086d21019e048bec9c89f3651e71bc9b2c98386a6,1553623345,216075
getAllocation,0x33d3b50b2008744b6f41335fd7bc1065385c2c1575f0b948dc7ecac9eb15235e,1553623345,216181
getAllocation,0xfcfee92ae2ea52d717ac23f0fe8c58f1e2b7aa62c0ce43577b6c51bef07c4f91,1553623346,217763
getAllocation,0xb3ca7f4ba17e2342997353cac9f6efa05db030a6403298ce840ac2e9b94b965c,1553623346,216181
getAllocation,0x0f838ef35eedf1853956f690906a7fe720b05cf93a289869fa64faf42377f9eb,1553623347,217763
getAllocation,0x0c2b883596b299e42253c9410d602877a81674107c2bf25d57d96043b8fe798e,1553623347,217869
getAllocation,0x2eaed8221906b83273c96b97255a1dd5146fc4cb32bf911bbd76c47a21115b51,1553623348,219451
getAllocation,0x8791fef14beeab3461de8addecc844b5eef963b503514a6e989445c2825a8187,1553623348,212905
getAllocation,0x94a0d690ecc98ee0153efb8bca3d3bd2fb76e6ff5d4613823fec22bf8b93ab53,1553623349,214487
getAllocation,0x803ea0eb3e7331a6b8e97d8639e1988f5c7efa2ee45f092d30ddef60887be195,1553623349,214593
getAllocation,0xf66fd6f838541451b3315ce9caa34ccfb522dc0b955bc56c7938c0fded5b2da3,1553623349,216175
getAllocation,0xf13ba95be6c7cb086ec0f161056a037011283e48e361c3d384377c46fcacfd80,1553623350,214593
getAllocation,0x08d63eba22f4a440c7686c3b91eb6400ee3bfd686bf3d946c2537317730b2f0e,1553623350,216175
getAllocation,0xb266afe06d3e08ef18311fec6ea76aa4e0277e54ae293978650855f055169633,1553623351,216281
getAllocation,0xe1924b9ea55b122e8dc1cbf176a0544d37d94057910d768b614565daac66dc6b,1553623351,217863
getAllocation,0x9c35ac2b27bde9c09911c20fc968998458cc03cef2bc31134f58d53082820c95,1553623352,214593
getAllocation,0x3e33d53b9105d0bd60d4f5c6c7ce4acca1f6b526112b9aefa8eb35e682f69d30,1553623352,216175
getAllocation,0xb9b486c493ab36110a411b1ac8983b7124bd0c14d009e95041311d9234e29c82,1553623353,216281
getAllocation,0x04f02aa4febf83dde9818bad81542a6389a15a4388f39850a03acf834b9058ab,1553623353,217863
getAllocation,0x209c0cfa74d3e66f896745669c3adce7812cb9d3fd4cd2fa7e8f4d96c1099bf6,1553623353,216281
getAllocation,0x1cce1a9f3deeabd53d95fb129c06c41e6a9c8bb8c4bc1fe46cc4f2f4e675fd9b,1553623354,217863
getAllocation,0x802c7a346132f46c3dcbc15252771486300ca5b316ec10324e0bdc3b5d8b036e,1553623354,217969
getAllocation,0xe76fa630e45efcf6f39b76bf1e10a4f302a4983f62d3ab4f338eff71035cf91f,1553623355,219551
getAllocation,0xb7ab4d560559fc84b264215da5696391925fcc9a460a7c4be7cd3e90df5eaaf9,1553623355,214533
getAllocation,0x503889d8ec9f54d448839a659c01a33e7ce17230515f1f07987ec834b81f9869,1553623356,216115
getAllocation,0x45dec6f2b1234e61aa72c85b24605b7c8d6609c2400b707918df5bb42a7b7070,1553623356,216221
getAllocation,0x2f7a823f61d4b8aa8dc76c6a157e9256bd5e6fd52ea8b518d5ab72d3aba89114,1553623357,217803
getAllocation,0xb18d1d878bdfdc2b0dd6303a5f3a5e7e8c08848344cc127604bd95e420ec0969,1553623357,216221
getAllocation,0xf639ce7976ec50745c0932159e7fd40fe31034078ac5d185cc77e675f5698d5b,1553623357,217803
getAllocation,0x63754e6dcf4d004a9fc5aa81ded06654e6e43423374966b4ad44d3578a246f4b,1553623358,217909
getAllocation,0x8055e2826d354fee16e3a56da9b3cdf1736777ecab12b13cd3bbada28ffde7b3,1553623358,219491
getAllocation,0x475fcc183f9b85f51b454637add7acdcdcfbab0e212b483442a4bf56bb054d0a,1553623359,216221
getAllocation,0x761efa172767732c2839d1cb8ecfd4afc3b504c715989da2317021bfcd07ef4b,1553623359,217803
getAllocation,0x78b719adcf23a6cb23fe178f92f7a8ccab6547f1424aedc7225d0c9672a602e2,1553623360,217909
getAllocation,0xd5e34d319bce621a7ba95a86c9c81366788cf3552c94c5c7dfbb6f19b0c9d75b,1553623360,219491
getAllocation,0x84d67ae556f3c93dbcd5c952144f9d029a934f74258e7065ab21cd0422a57c32,1553623361,217909
getAllocation,0x059cb59fb38bd950aa1cbee934b7c6b916d02849d6228202f71e498ca3fec00a,1553623361,219491
getAllocation,0xcd11a05540226453887cb8657621bd571d2b7a5a518d533c7ed720fb8035e2e1,1553623362,219597
getAllocation,0x9fc23dbe20889b9ba5b77531e99524260abfa0bac376e5fa8b81a7cb2606f454,1553623362,221179
getSequentialAllocation,0x18b3b3f87f20ebcc2c7bfaba85b6649c0e78cc3af81afe6f342f85209123f57e,1553623390,244391
getAllocation,0x3e47206b0a1a58b546b191d8da839989d56f9997accd42c01455e633881f412d,1553623396,212905
getAllocation,0xfabf64cb2bc10b51d890e243ede4236442b00fac948a9b3166d2204e56aa0594,1553623398,214487
getAllocation,0x2029900be24b2cbfc5993ade344d89b7c86bc108a58e08a2a3c4812724184e2e,1553623399,214593
getAllocation,0x0943932c0d1bd6401bea5071e6df9bafccc7a996d0aefb3267a87f4107e49b8a,1553623400,216175
getAllocation,0xfa03b9bbed3c5842d345f44836cd352c2ed3c064864e795dad065164d1e51198,1553623401,214593
getAllocation,0xe6a0b9f5cef0a7677a6a29c20fae912ddcd8fcf01829193f7e1d878eb5012655,1553623402,216175
getAllocation,0xf520b00abd6d43d092213ac9e33cfa635bbc42efd9373adc2583048db7e4593a,1553623403,216281
getAllocation,0xe7a139254e3aaf677dc55d2f8bba56617e519d7dcd60b7405011c1f55033b59d,1553623403,217863
getAllocation,0x6feb5b16e6fc20d199b22cf48a7386b369ca61bb83d82683c5868a64fa5d2410,1553623403,214593
getAllocation,0xfeba60690ea0b57d6e3c2b9c437c6f17ed80be4ea98a7d8e3c3d1f51ea4eaedb,1553623404,216175
getAllocation,0x5d9edd7a7297ea32efc96025fac494d43a8fa06480f5104c8ce0e92d6697ef32,1553623405,216281
getAllocation,0x35803ca4f982cefb662a0b1cf67034940c46f1ac2e6d72c353b94f9ac5d6445f,1553623405,217863
getAllocation,0xf4e28d096a5eb1c75d75c8ed7a2a93e8cd9b7a3b2e8079dedc4d22cf6dcea508,1553623406,216281
getAllocation,0x0b13452449b903fcb15574d46cd8c11428ebfaafbfeb665aecf076cad3ba20ed,1553623407,217863
getAllocation,0xd1086d6ff38e5005e9636825f9d0d5cb099741cd455eae770bc4f468b0ef0f82,1553623408,217969
getAllocation,0x3a4e83081545d884cdb348da35bfb289c9f3942a9d5a22de77c4042b2015adce,1553623409,219551
getAllocation,0x9542ce1b47488aa80bf0d099cc87f32016714f3d5cbf2c07635d5cc8dd95d943,1553623410,214533
getAllocation,0x60cd78126e40f238a758d106c90128c5808836e295184969cc5708f86c2b7b17,1553623411,216115
getAllocation,0x400f5cecc89c348bbb16c2222bd67ef0075a4cfeb0982cf9365b2340891ad4fa,1553623412,216221
getAllocation,0x87ace9d1565b6849c71d4b723ba84fbea3e8055ff045ee2953b52c709ef8a019,1553623414,217803
getAllocation,0x0b6a20a29e7ae624288debf5d0fc1ffc0e72502ee4f7821ede7f3020423918f3,1553623415,216221
getAllocation,0x5c76d3ae11bc36d89616cd6038bc825d7b704a68a9fd7d83fb934e4545383df6,1553623416,217803
getAllocation,0x51421a7ab4fe122a5497e824f64ca9891bfffca17ddf1a21a020bb64c1cba1a2,1553623416,217909
getAllocation,0x7a479a9c44680e642509e9aadd50c86e1dad01c3aed9a9b9e07074f0a0a6f36b,1553623417,219491
getAllocation,0x0939b487ed88cef0b8d759e25a8d2b7791bff4d1781416804702b9fec4122963,1553623417,216221
getAllocation,0x62b07e0fdb652b7c2a91d868b96524e13c1c2b47e53ea8582acf26d528e2c39a,1553623418,217803
getAllocation,0xad9ad8f497eb0dfefa31fdbb7c81b6c6d1dc158c44973d3303cf7293278e5403,1553623418,217909
getAllocation,0x787594d873f5e6e7f70e1db2a93eca8314fe615cac779f1f35e0c74e2a519445,1553623418,219491
getAllocation,0xe4dfa8f119dd70f8e31ae5eaab0cc441ad40ef8377c3d517c0704087625a9b67,1553623419,217909
getAllocation,0x8a19222e996bf2b0d72401e4509e45c34915aab9913e54fbdf4d1ff43e41ffd9,1553623419,219491
getAllocation,0x9d2a246ea42cf6f3cfed888831e25e76e9a3c28707298f2f86e723944fa3b807,1553623420,219597
getAllocation,0xf43a4dde96f966d903227cd6431f52fba55c7b84f65bcfabc2991886e7c47f31,1553623420,221179
getAllocation,0x99110adf1b482b6bf05cf197fe1ceb89438d4bd030acea6a1f65f8bc3c97e460,1553623421,214633
getAllocation,0x07eb6ebb84ae365043f4405cc81383689c185bba96311a3ba7a2064174ea18d9,1553623421,216215
getAllocation,0x89ecb06e4f9c1cd8543fc504a3c7b9085da65270dbe9994d43620cae07f622af,1553623422,216321
getAllocation,0x544ee9ab3aac1fc530f923675589e46ac180a0e061831ca38e4c2c0da8117e16,1553623422,217903
getAllocation,0x0bdc1769b33286755d73e02c94bef9c03c4098e5780afd6036b2b44fd105197c,1553623423,216321
getAllocation,0xbdc0f1bad5ad601157bd3b2479d2dd1bbdcd4de71a1ac2272639809ddd3c09ef,1553623423,217903
getAllocation,0xd04d337ebd1667ec796897adbdf2a2d70cfb0dd8418ed2738799e14f06bdec4b,1553623423,218009
getAllocation,0x1f8366db83e203d21093a26b4fff3448e35522b3fa5d121d910395e33870614d,1553623424,219591
getAllocation,0x06b0a30f96576b4e8ae18992ec33f29913ea6596903a756c985695b27c4e08a6,1553623424,216321
getAllocation,0xcd16262cc8ebb147be9fddd22ba4574953c1d2d38217c1c7b2db32e02dee4c18,1553623425,217903
getAllocation,0x403196db697d0725aca567786294be087b8c663219e50ba15000d035fbf45b1e,1553623426,218009
getAllocation,0x0634f4bfcfff49ed9d97b61f8cd4e0bd1fcdb17d821b173a2fe7d89ea4d6d2ef,1553623427,219591
getAllocation,0xf478bde17813e3e435e43ecb2faf8a86144e50103d51af7a04d0fafde0f01e37,1553623428,218009
getAllocation,0xf12dfa475d58808ef9602cd9ee18ab8ee7aeb1f33336d949656b324778521ab9,1553623429,219591
getAllocation,0xbe34eb68da91b00b0de09d9e22cdaa46aa7bab3f5cb440276cd0b71b147231ba,1553623431,219697
getAllocation,0xe1b18cb40461a9f238ea97f719d8a38c48b3fc77fb01f90407f2b98a4104793f,1553623432,221279
getAllocation,0xaf8d93ee16375282813c448a2cd7840df3bd9bd601383626282b70c4708ad4e2,1553623433,216261
getAllocation,0x2f07dbebe6ceebe220e40d9142d1896d7671e28db8d82b7ce014b90a9c65a79c,1553623434,217843
getAllocation,0x77e0ceeda61a47202197eba074ab55d34fb62aa6665c641c1954963f3eb3200d,1553623435,219531
getAllocation,0x626d9fa4a59ef916f173b7925532ee85d306f395e277f2aa9b846ccbbc7c222d,1553623435,217949
getAllocation,0x2cc808c6753596cee269c9fad143825d04e6dd2a0910d70abc5cca8d1aa9bf86,1553623436,217949
getAllocation,0xaaabf3657d2b0f8bc535ceb80e2fd28729c408355c4df53c015248d05a2837d1,1553623437,219531
getAllocation,0xe287b5f921d9708601046f232d7bf27bcd962811d22548dd2c61dfafbc13dd08,1553623437,219637
getAllocation,0xeeeb8f2459a5e0049776185739b98a3ccdc60d4f7e602f5ceaf1538dd761dc04,1553623438,221219
getAllocation,0x5f20c13bc8f318c7d8c8f080dd8c21d9919003d265b816e156bc927d7261e03d,1553623439,217949
getAllocation,0x92a8d60eac919f6547a0c4590f1edaa98b12d3bbdb275e4656407c7719e945b0,1553623441,219531
getAllocation,0x158eece4301a0636371c789c2069d773ed722795743a024bc0f0ba93142797cd,1553623442,219637
getAllocation,0xd4b45ef137963c8ca54aa149ce22c8717d6311289d66b5e2ec27667412c148b4,1553623442,221219
getAllocation,0x5afada7e4b16ba7ff7c1be615530480e4d14dda3fc88a68655c08a7634267623,1553623444,219637
getAllocation,0x5d4207039da32314c4350b211d21e5b134d7c23bbf78ed5a862343d0c20fc7c6,1553623445,221219
getAllocation,0xf3917e90b60feca4bebd5e08e7419433c4bd641b2980f05a18959459bb2b7dfc,1553623446,221325
getAllocation,0x766bef140686b3dca65769b8136ffc50e07a88e3d8cdb8fa62c6ee6c14e85560,1553623447,222907
getAllocation,0xf4a73884d30ea4325ae0d57e514207ca9d9c5f34bf6e584ec4b9f68949c78e2f,1553623448,212905
getAllocation,0x7a28f8d8a01eb0844989f1d217a30f83f24874401a51cf24c2f75093c9596495,1553623449,214487
getAllocation,0x0d7368d170f91f8065d27dc4b65d440c3bc2552e0d072bce2e78e1c40ed027aa,1553623450,214593
getAllocation,0xa82d4b2178a727b0dcb89d3e2b116c92128da798b45b6637051364490e0643a8,1553623450,216175
getAllocation,0x21f62405edfca54e5f18db4a6a29a2a388c248f6ce0dfffe6ff3b1280505c5d4,1553623451,214593
getAllocation,0xb65cdeca12fce8922850cb12b1e5b13a943e5f7d0097e491031c6805aaaa18b2,1553623452,216175
getAllocation,0x5f2bf9fa1fb9d91ec38536076f0e6e8840f400487ce736acf2b6809e0a9706e8,1553623452,216281
getAllocation,0x8c661aa38d2a053e775d8f3f38e4f2cff495df38f90df7a787d5c59f76da42a4,1553623453,217863
getAllocation,0x7bb4e062794ad9aa7ca8006895e0d93078bd512c866f80a6fab5be6e773416e6,1553623453,214593
getAllocation,0x964dac5b5321a0a495a5b0799ceb7d373a4d504706a30aa18376b8a984331096,1553623454,216175
getAllocation,0x464f55b7cec11172295106f7e03b7d7267a3e19f404fd41fb54767c6cd970103,1553623455,216281
getAllocation,0x29b467bcb438689e2c805fbc3d3a52c2294f6e5ecfbc5ded52d3909e87995383,1553623455,217863
getAllocation,0xacb22832f8dcdf8c58a9f291bde50c156074ff18386adba0d1fc2e68a7e67579,1553623456,216281
